OID_	CID	SGG_NM	POINT_X	POINT_Y
1530	0	 	127.0602366	36.94803798
1531	0	 	126.8536629	36.95604946
1532	0	 	127.1202575	36.98669542
1533	0	 	126.9566197	37.00505314
1534	0	 	126.9261202	36.94285525
1535	0	 	127.0649451	37.07645955
1536	0	 	127.0491824	36.99862543
1537	0	 	126.9766588	37.00963305
1538	0	 	126.860682	37.00573509
1539	0	 	126.8399737	36.97342695
1540	0	 	126.9300335	36.9490761
1541	0	 	126.8765657	37.02067245
1542	0	 	127.0517898	37.04301702
1543	0	 	126.9783644	36.96289106
1544	0	 	127.0838267	37.08624197
1545	0	 	127.0454972	37.10368262
1546	0	 	127.0287791	37.10753794
1547	0	 	127.0410813	37.05382194
1548	0	 	126.8621599	36.99117806
1549	0	 	126.9793584	36.93605517
1550	0	 	127.0722357	36.99539381
1551	0	 	127.0147173	37.11821811
1552	0	 	126.9571805	36.96016256
1553	0	 	127.1053674	37.08845769
1554	0	 	127.0575328	36.94679003
1555	0	 	126.8920977	37.06630163
1556	0	 	127.0264712	36.95606164
1557	0	 	127.0942143	36.94821028
1558	0	 	127.0786415	37.07987138
1559	0	 	127.1049045	36.96990863
1560	0	 	127.150321	36.99821798
1561	0	 	126.838295	36.96613425
1562	0	 	127.4117838	38.01427097
1563	0	 	127.1265644	37.92307889
1564	0	 	127.2317422	37.87025353
1565	0	 	127.2015975	37.93340364
1566	0	 	127.2279623	38.03997228
1567	0	 	127.2597213	37.81564768
1568	0	 	127.1623175	37.84173577
1569	0	 	127.3442818	37.96304783
1570	0	 	127.1445349	37.95155785
1571	0	 	127.363039	38.10052252
1572	0	 	127.1897745	38.01853235
1573	0	 	127.2640916	37.82717889
1574	0	 	127.1806694	38.02577108
1575	0	 	127.3733053	37.96669415
1576	0	 	127.2589663	37.80780604
1577	0	 	127.2550059	37.95930428
1578	0	 	127.1465277	37.81499784
1579	0	 	127.3469181	37.93263718
1580	0	 	127.3153084	37.96237645
1581	0	 	127.2628781	38.00124309
1582	0	 	127.2956973	38.10619809
1583	0	 	127.1457466	38.04132776
1584	0	 	127.3584315	38.03553198
1585	0	 	127.1706881	38.02327263
1586	0	 	127.3776837	38.01302967
1587	0	 	127.224956	37.53041214
1588	0	 	127.2429554	37.54000183
1589	0	 	127.182396	37.54099844
1590	0	 	127.2238901	37.55964827
1591	0	 	127.1564278	37.53368516
1592	0	 	127.2360295	37.53270477
1593	0	 	127.24158	37.51811131
1594	0	 	127.1583553	37.5365477
1595	0	 	127.1650602	37.48873109
1596	0	 	127.238321	37.52911674
1597	0	 	127.1959675	37.56412433
1598	0	 	127.1620938	37.47275271
1599	0	 	127.172467	37.4767233
1600	0	 	127.2111788	37.48799104
1601	0	 	127.2067561	37.54194508
1602	0	 	127.2403391	37.50718125
1603	0	 	127.2126233	37.5395119
1604	0	 	127.234392	37.52694027
1605	0	 	127.2144708	37.5220719
1606	0	 	127.2346139	37.55469269
1607	0	 	127.2294545	37.55942957
1608	0	 	127.1982409	37.50602987
1609	0	 	127.2731314	37.51042074
1610	0	 	127.1643329	37.51937404
1611	0	 	127.1869615	37.49810191
1612	0	 	127.1988568	37.51810158
1613	0	 	127.169586	37.48858722
1614	0	 	127.2176884	37.51142813
1615	0	 	127.2034338	37.55751459
1616	0	 	127.0045161	37.18738466
1617	0	 	126.7992691	37.02243287
1618	0	 	126.8210631	37.10728051
1619	0	 	127.0571623	37.22899298
1620	0	 	126.9567368	37.18314951
1621	0	 	126.7289037	37.17293879
1622	0	 	126.8676463	37.18199878
1623	0	 	126.8990345	37.14938375
1624	0	 	126.9039749	37.23704039
1625	0	 	126.7051711	37.23025002
1626	0	 	126.9095779	37.18368251
1627	0	 	126.9239897	37.22134951
1628	0	 	126.6219048	37.16606563
1629	0	 	126.9568793	37.18054611
1630	0	 	126.8789411	37.1640822
1631	0	 	127.0960827	37.2108173
1632	0	 	126.8473789	37.13042953
1633	0	 	126.8324017	37.18837244
1634	0	 	126.8527697	37.06352243
1635	0	 	126.9150535	37.1387748
1636	0	 	127.0551293	37.21846928
1637	0	 	126.7043844	37.22263483
1638	0	 	126.8753488	37.21372589
1639	0	 	126.7188009	37.23490169
1640	0	 	126.7719067	37.18267774
1641	0	 	126.7873425	37.2205327
1642	0	 	126.8098892	37.25545913
1643	0	 	126.7612127	37.07323044
1644	0	 	126.7591431	37.05171986
1645	0	 	126.9007268	37.09481361
1646	0	 	126.7930036	37.13041792
1647	0	 	126.7934288	37.27623115
1648	0	 	126.9369929	37.22877186
1649	0	 	126.8240609	37.24502507
1650	0	 	126.7233333	37.13373883
1651	0	 	126.8749829	37.1404343
1652	0	 	126.7964101	37.07577434
1653	0	 	126.8626026	37.24585692
1654	0	 	126.8410206	37.23009661
1655	0	 	126.918474	37.08806344
1656	0	 	126.6961028	37.15462128
1657	0	 	126.8762851	37.14733613
1658	0	 	127.0777519	37.18885243
1659	0	 	126.9460231	37.09870145
1660	0	 	126.8356194	37.13537306
1661	0	 	126.7665561	37.05977879
1662	0	 	126.9769683	37.21891152
1663	0	 	126.6824202	37.26286158
1664	0	 	126.8132597	37.24507802
1665	0	 	126.9326302	37.22927775
1666	0	 	126.893643	37.18986736
1667	0	 	126.752403	37.25372139
1668	0	 	126.8911485	37.20601311
1669	0	 	126.8575364	37.22081858
1670	0	 	126.696032	37.14329829
1671	0	 	126.9802965	37.16902753
1672	0	 	126.7654334	37.08841156
1673	0	 	126.8921932	37.20086541
1674	0	 	126.8050239	37.17861546
1675	0	 	127.1293936	37.16686079
1676	0	 	126.6819502	37.25238913
1677	0	 	126.8452318	37.01773505
1678	0	 	126.8047671	37.18731628
1679	0	 	126.8667819	37.06947158
1680	0	 	126.8875182	37.25729109
1681	0	 	126.9595053	37.1904149
1682	0	 	127.1468782	37.18372611
1683	0	 	126.9290908	37.18215194
1684	0	 	126.7476552	37.0863445
1685	0	 	126.9239603	37.10795633
1686	0	 	127.0025382	37.16533414
1687	0	 	127.0966321	37.18547812
1688	0	 	126.7458357	37.10707457
1689	0	 	126.8194725	37.02279749
1690	0	 	126.832987	37.10627038
1691	0	 	126.9231359	37.23431857
1692	0	 	126.8279286	37.2071835
1693	0	 	126.8366884	37.25018805
1694	0	 	126.7329592	37.28291587
1695	0	 	126.9795828	37.20161542
1696	0	 	126.8497871	37.03714675
1697	0	 	126.9795644	37.16416201
1698	0	 	126.6427133	37.11767107
1699	0	 	126.8276017	37.08860519
1700	0	 	126.8386692	37.10839412
1701	0	 	126.9089849	37.13855709
1702	0	 	127.0091643	37.21255821
1703	0	 	126.682111	37.24174196
1704	0	 	126.9800375	37.14049738
1705	0	 	126.9623897	37.21769721
1706	0	 	126.7888227	37.12307027
1707	0	 	126.8106545	37.2618916
1708	0	 	126.6639227	37.25840374
1709	0	 	126.9652625	37.13647568
1710	0	 	126.8987209	37.27510161
1711	0	 	126.8712461	37.11977189
1712	0	 	126.8754413	37.10863195
1713	0	 	126.6613777	37.26764736
1714	0	 	126.9300178	37.18696829
1715	0	 	127.0911188	37.16516751
1716	0	 	126.7952013	37.20865367
1717	0	 	126.6864618	37.20114729
1718	0	 	126.9113115	37.11651841
1719	0	 	126.9028123	37.21959801
1720	0	 	126.8971291	37.19316217
1721	0	 	126.7695199	37.06463177
1722	0	 	126.901147	37.26052798
1723	0	 	126.9089855	37.09972958
1724	0	 	127.1083736	37.20237313
1725	0	 	126.7572763	37.03519818
1726	0	 	126.8438088	37.1323263
1727	0	 	126.9842617	37.21905219
1728	0	 	126.6565231	37.24560842
1729	0	 	127.1535543	37.17509122
1730	0	 	126.8751631	37.07410854
1731	0	 	126.8431705	37.07488722
1732	0	 	126.8281095	37.18163742
1733	0	 	126.8554221	37.08639658
1734	0	 	126.8194376	37.2571433
1735	0	 	126.8520958	37.06406148
1736	0	 	126.9627243	37.11513675
1737	0	 	126.6949442	37.25534618
1738	0	 	127.004457	37.22070643
1739	0	 	126.8091232	37.18009856
1740	0	 	126.6931221	37.22626225
1741	0	 	126.9960267	37.21784635
1742	0	 	127.1412826	37.19562038
1743	0	 	127.1314769	37.18951821
1744	0	 	126.9256709	37.21766699
1745	0	 	126.8219304	37.15649564
1746	0	 	126.8199646	37.08470671
1747	0	 	126.9607756	37.20033744
1748	0	 	126.7791347	37.19739906
1749	0	 	126.9328773	37.15120536
1750	0	 	126.744076	37.27808951
1751	0	 	126.659419	37.20044324
1752	0	 	126.9114105	37.17981718
1753	0	 	126.9345955	37.24873521
1754	0	 	126.6830532	37.26260288
1755	0	 	126.6823169	37.18294921
1756	0	 	126.6833685	37.23326259
1757	0	 	127.0493059	37.49007025
1758	0	 	127.0527653	37.5235597
1759	0	 	127.0887092	37.47658324
1760	0	 	127.1149579	37.46067538
1761	0	 	127.0783875	37.47912282
1762	0	 	127.0834709	37.49464929
1763	0	 	127.1203958	37.46840654
1764	0	 	127.0784536	37.48230519
1765	0	 	127.0606578	37.49443117
1766	0	 	127.0427919	37.4934201
1767	0	 	127.1060196	37.47875027
1768	0	 	127.0598911	37.50972209
1769	0	 	127.0348342	37.5125222
1770	0	 	127.057039	37.49704056
1771	0	 	127.0379621	37.49897392
1772	0	 	127.0480399	37.48217757
1773	0	 	127.0579807	37.49453318
1774	0	 	127.0915382	37.47887771
1775	0	 	127.0661804	37.48853869
1776	0	 	127.1130259	37.47323178
1777	0	 	127.0707855	37.48461248
1778	0	 	127.0778937	37.50146899
1779	0	 	127.0672975	37.47520917
1780	0	 	127.0259047	37.50522106
1781	0	 	127.1100809	37.48313356
1782	0	 	127.061061	37.51496859
1783	0	 	127.1049137	37.47535563
1784	0	 	127.0312709	37.51342201
1785	0	 	127.0887227	37.48973256
1786	0	 	127.034039	37.485105
1787	0	 	127.0500467	37.47983545
1788	0	 	127.0547329	37.51491901
1789	0	 	127.0469421	37.51658045
1790	0	 	127.0575915	37.51860329
1791	0	 	127.0765257	37.49768645
1792	0	 	127.0651346	37.51619193
1793	0	 	127.0514397	37.48599154
1794	0	 	127.0702323	37.49951623
1795	0	 	127.0979487	37.46522406
1796	0	 	127.0478337	37.4992817
1797	0	 	127.0515042	37.47814851
1798	0	 	127.0610468	37.51384015
1799	0	 	127.0665308	37.52051386
1800	0	 	127.0420788	37.48701189
1801	0	 	127.0975395	37.48762683
1802	0	 	127.0441817	37.49401444
1803	0	 	127.0749415	37.48576272
1804	0	 	127.0364589	37.49050023
1805	0	 	127.0327026	37.50802571
1806	0	 	127.0465178	37.50705142
1807	0	 	127.0609802	37.50881652
1808	0	 	127.0929751	37.49419372
1809	0	 	127.0340034	37.50648836
1810	0	 	127.0240245	37.52683307
1811	0	 	127.1143916	37.47584845
1812	0	 	127.021942	37.52879914
1813	0	 	127.0769995	37.47970087
1814	0	 	127.0607912	37.52200406
1815	0	 	127.0854923	37.49101259
1816	0	 	127.0184305	37.53359742
1817	0	 	127.0279672	37.52066137
1818	0	 	127.0315414	37.50920938
1819	0	 	127.1057373	37.48080928
1820	0	 	127.0309923	37.50965345
1821	0	 	127.0654793	37.47043413
1822	0	 	127.1024147	37.46534845
1823	0	 	127.0356841	37.49268285
1824	0	 	127.0663445	37.51190163
1825	0	 	127.1069645	37.47125851
1826	0	 	127.0575896	37.49952472
1827	0	 	127.0252711	37.52873788
1828	0	 	127.0226642	37.53241427
1829	0	 	127.0356708	37.51344702
1830	0	 	127.0433115	37.52092212
1831	0	 	127.0769771	37.48643465
1832	0	 	127.0687237	37.5080282
1833	0	 	127.0842779	37.49308905
1834	0	 	127.1114149	37.47039276
1835	0	 	127.0461544	37.48878627
1836	0	 	127.0332499	37.52229536
1837	0	 	127.0404243	37.50544738
1838	0	 	127.0745619	37.49087107
1839	0	 	127.0362129	37.49558304
1840	0	 	127.1194992	37.46845286
1841	0	 	127.0270036	37.50041872
1842	0	 	127.0701319	37.49970934
1843	0	 	127.0573004	37.52205469
1844	0	 	127.0625934	37.50713057
1845	0	 	127.097324	37.46239578
1846	0	 	127.0520253	37.48886313
1847	0	 	127.0630586	37.47057287
1848	0	 	127.0802664	37.47922326
1849	0	 	127.0789304	37.49174374
1850	0	 	127.0583784	37.47931296
1851	0	 	127.0990555	37.48672781
1852	0	 	127.0670806	37.50877799
1853	0	 	127.0471033	37.48896049
1854	0	 	127.0455912	37.52406276
1855	0	 	127.0997922	37.49424917
1856	0	 	127.0550601	37.52003169
1857	0	 	127.0610545	37.49041328
1858	0	 	127.1106216	37.46731311
1859	0	 	127.0922713	37.46602235
1860	0	 	127.0540052	37.49269894
1861	0	 	127.0377611	37.53289969
1862	0	 	127.0679364	37.47142918
1863	0	 	127.0604592	37.51875641
1864	0	 	127.0380233	37.48600202
1865	0	 	127.0657611	37.49077096
1866	0	 	127.0780515	37.49585657
1867	0	 	127.0172835	37.52612408
1868	0	 	127.095396	37.47659165
1869	0	 	127.0855584	37.47210442
1870	0	 	127.0625891	37.5158694
1871	0	 	127.1053194	37.4812782
1872	0	 	127.1035031	37.48254233
1873	0	 	127.1189018	37.46477123
1874	0	 	127.0704311	37.50264758
1875	0	 	127.1127014	37.47253022
1876	0	 	127.1037614	37.46762452
1877	0	 	127.0395836	37.52493263
1878	0	 	127.0627911	37.52047199
1879	0	 	127.1054246	37.47043475
1880	0	 	127.0462768	37.47876701
1881	0	 	127.0484632	37.52624572
1882	0	 	127.0687722	37.48416064
1883	0	 	127.0417355	37.50932979
1884	0	 	127.0398207	37.4955419
1885	0	 	127.0495998	37.49790217
1886	0	 	127.0337567	37.49340287
1887	0	 	127.0456498	37.50776804
1888	0	 	127.0601731	37.50394623
1889	0	 	127.0308233	37.50799904
1890	0	 	127.0490212	37.5051243
1891	0	 	127.0491087	37.51838048
1892	0	 	127.0297736	37.53281454
1893	0	 	127.0320314	37.52394443
1894	0	 	127.0928134	37.46682231
1895	0	 	127.0722594	37.50190498
1896	0	 	127.0404843	37.52401271
1897	0	 	127.1037944	37.46442586
1898	0	 	127.054616	37.48138918
1899	0	 	127.0268239	37.53078007
1900	0	 	127.0669548	37.52272085
1901	0	 	127.0513315	37.52079755
1902	0	 	127.0380093	37.50148674
1903	0	 	127.0277572	37.5079561
1904	0	 	127.1006652	37.47079914
1905	0	 	127.0908684	37.49475761
1906	0	 	127.0427717	37.52047951
1907	0	 	127.0503471	37.5081581
1908	0	 	127.1011311	37.47735324
1909	0	 	127.0529701	37.47388203
1910	0	 	127.1140395	37.47834891
1911	0	 	127.0965752	37.45922577
1912	0	 	127.0376204	37.5299671
1913	0	 	127.0633109	37.52410345
1914	0	 	127.0315813	37.51334595
1915	0	 	127.1009897	37.47094553
1916	0	 	127.0593184	37.52678455
1917	0	 	127.0599064	37.48032219
1918	0	 	127.117829	37.4750026
1919	0	 	127.0721451	37.50085214
1920	0	 	127.0866775	37.48894375
1921	0	 	127.0529931	37.50132383
1922	0	 	127.0240795	37.51804414
1923	0	 	127.0707662	37.49186926
1924	0	 	127.094224	37.46404543
1925	0	 	127.0678326	37.50199801
1926	0	 	127.056525	37.47414834
1927	0	 	127.0405112	37.48856236
1928	0	 	127.0348859	37.51231252
1929	0	 	127.0491467	37.5122568
1930	0	 	127.0838432	37.48985427
1931	0	 	127.106835	37.46239341
1932	0	 	127.0490958	37.51539927
1933	0	 	127.1000191	37.46590238
1934	0	 	127.1086608	37.47778348
1935	0	 	127.0531167	37.4866629
1936	0	 	127.0533327	37.48353412
1937	0	 	127.0569159	37.52773636
1938	0	 	127.0874592	37.49703681
1939	0	 	127.0762396	37.49639923
1940	0	 	127.051593	37.53031917
1941	0	 	127.0424728	37.48676726
1942	0	 	127.122945	37.53047841
1943	0	 	127.1469091	37.53079999
1944	0	 	127.1518012	37.53845297
1945	0	 	127.1408998	37.55661416
1946	0	 	127.1284396	37.52534567
1947	0	 	127.1349622	37.56743738
1948	0	 	127.1620169	37.55522031
1949	0	 	127.1366381	37.52448248
1950	0	 	127.1608078	37.55872409
1951	0	 	127.123254	37.5373423
1952	0	 	127.1116598	37.54585491
1953	0	 	127.1320702	37.52492974
1954	0	 	127.1446795	37.55263611
1955	0	 	127.1671846	37.57296745
1956	0	 	127.1210354	37.56031322
1957	0	 	127.1283307	37.56040364
1958	0	 	127.138473	37.55067905
1959	0	 	127.1368219	37.52079983
1960	0	 	127.1471057	37.5617817
1961	0	 	127.1173045	37.55368088
1962	0	 	127.1423767	37.54117121
1963	0	 	127.1615901	37.5676785
1964	0	 	127.1360251	37.53473944
1965	0	 	127.1468285	37.53800106
1966	0	 	127.1789259	37.56107904
1967	0	 	127.1281018	37.55952953
1968	0	 	127.1696949	37.57831483
1969	0	 	127.1772295	37.56074989
1970	0	 	127.1736149	37.54877872
1971	0	 	127.1441661	37.54828821
1972	0	 	127.171365	37.5574642
1973	0	 	127.1305177	37.54727507
1974	0	 	127.1389911	37.55804734
1975	0	 	127.1523353	37.55628717
1976	0	 	127.1696816	37.54764711
1977	0	 	127.1240423	37.54857377
1978	0	 	127.1637474	37.5520848
1979	0	 	127.1466887	37.52343002
1980	0	 	127.1520157	37.55971726
1981	0	 	127.1685195	37.54600533
1982	0	 	127.145111	37.5431853
1983	0	 	127.160206	37.55846935
1984	0	 	127.1266881	37.56173929
1985	0	 	127.1300269	37.55571622
1986	0	 	127.1331545	37.52314235
1987	0	 	127.1720876	37.55392114
1988	0	 	126.9886955	37.65108077
1989	0	 	127.0077281	37.67474467
1990	0	 	127.0362635	37.6164879
1991	0	 	127.0216731	37.6460494
1992	0	 	126.99026	37.66452451
1993	0	 	127.0051323	37.65026772
1994	0	 	127.0097011	37.62064892
1995	0	 	127.017664	37.62818215
1996	0	 	127.0209559	37.64244878
1997	0	 	127.0010899	37.63804861
1998	0	 	127.0302489	37.6160318
1999	0	 	126.9996156	37.67179268
2000	0	 	126.9975249	37.63817784
2001	0	 	126.9923713	37.64116516
2002	0	 	127.0100747	37.62132953
2003	0	 	127.0088857	37.66650413
2004	0	 	126.9963448	37.65404365
2005	0	 	127.0377801	37.62780794
2006	0	 	127.012477	37.66127565
2007	0	 	126.9853454	37.6368403
2008	0	 	126.9817217	37.65557701
2009	0	 	127.0318303	37.63001876
2010	0	 	126.996392	37.67750405
2011	0	 	127.0337939	37.63799982
2012	0	 	127.0182977	37.6232025
2013	0	 	126.8253275	37.55677979
2014	0	 	126.8032556	37.60397131
2015	0	 	126.8381344	37.56256152
2016	0	 	126.8599263	37.53171055
2017	0	 	126.8209405	37.57269854
2018	0	 	126.7693731	37.55284342
2019	0	 	126.8118389	37.55003714
2020	0	 	126.8409105	37.54018311
2021	0	 	126.7940851	37.55429656
2022	0	 	126.8468703	37.54413058
2023	0	 	126.8109084	37.57188326
2024	0	 	126.8128442	37.59432222
2025	0	 	126.8381956	37.56481071
2026	0	 	126.8407371	37.56309696
2027	0	 	126.8460627	37.54890489
2028	0	 	126.8084835	37.59482477
2029	0	 	126.868955	37.5519098
2030	0	 	126.8627147	37.55561994
2031	0	 	126.8435488	37.55501665
2032	0	 	126.8128015	37.58482366
2033	0	 	126.8020632	37.55359126
2034	0	 	126.8484246	37.57561091
2035	0	 	126.837166	37.57471416
2036	0	 	126.8133398	37.58335998
2037	0	 	126.8605625	37.54880936
2038	0	 	126.7972697	37.5495071
2039	0	 	126.8245186	37.55771554
2040	0	 	126.8164666	37.55780702
2041	0	 	126.8039914	37.54828875
2042	0	 	126.7943321	37.5531945
2043	0	 	126.8021381	37.5600681
2044	0	 	126.8028113	37.60336664
2045	0	 	126.8412699	37.5300651
2046	0	 	126.816113	37.57099854
2047	0	 	126.8062727	37.56283984
2048	0	 	126.8785495	37.54895317
2049	0	 	126.8094149	37.58819711
2050	0	 	126.7997716	37.59581946
2051	0	 	126.8049985	37.58032618
2052	0	 	126.8214678	37.55038001
2053	0	 	126.7762352	37.55632905
2054	0	 	126.7916195	37.57076156
2055	0	 	126.7908447	37.57215217
2056	0	 	126.7963148	37.56532618
2057	0	 	126.8284229	37.56879552
2058	0	 	126.806791	37.5900905
2059	0	 	126.8141527	37.54085081
2060	0	 	126.7952801	37.55778779
2061	0	 	126.7801445	37.55376389
2062	0	 	126.8012062	37.59343317
2063	0	 	126.8474174	37.56431128
2064	0	 	126.8773976	37.55511282
2065	0	 	126.808456	37.54702189
2066	0	 	126.8067867	37.5726313
2067	0	 	126.7779307	37.56643424
2068	0	 	126.7799287	37.55270642
2069	0	 	126.8171363	37.5624716
2070	0	 	126.8327105	37.56203256
2071	0	 	126.7815415	37.57147406
2072	0	 	126.8054305	37.54827143
2073	0	 	126.7773345	37.55041339
2074	0	 	126.8576375	37.55208659
2075	0	 	126.7987143	37.5997847
2076	0	 	126.8052306	37.57492744
2077	0	 	126.7858004	37.56840845
2078	0	 	126.8203887	37.5501196
2079	0	 	126.8368886	37.5687107
2080	0	 	126.8679002	37.55652746
2081	0	 	126.8214926	37.54693683
2082	0	 	126.8235674	37.57194048
2083	0	 	126.8233412	37.55588464
2084	0	 	126.8001239	37.59186446
2085	0	 	126.7831173	37.54668351
2086	0	 	126.9233407	37.48733067
2087	0	 	126.9842475	37.46530486
2088	0	 	126.9249482	37.47737408
2089	0	 	126.9551465	37.46163613
2090	0	 	126.9533076	37.44885561
2091	0	 	126.9636686	37.47536739
2092	0	 	126.9617345	37.47865107
2093	0	 	126.9527538	37.47023812
2094	0	 	126.9812652	37.46631963
2095	0	 	126.9319028	37.45234138
2096	0	 	126.9167594	37.47301336
2097	0	 	126.9580314	37.45887678
2098	0	 	126.9324802	37.46874552
2099	0	 	126.935394	37.45954876
2100	0	 	126.9532136	37.45814768
2101	0	 	126.9292638	37.45614051
2102	0	 	126.9340395	37.47549977
2103	0	 	126.9687539	37.46550685
2104	0	 	126.9760149	37.46435251
2105	0	 	126.950833	37.47562364
2106	0	 	126.9795705	37.46011985
2107	0	 	126.9412071	37.48105935
2108	0	 	126.9390163	37.44695831
2109	0	 	126.9396072	37.4562498
2110	0	 	126.9523311	37.46339003
2111	0	 	126.9505585	37.44160804
2112	0	 	126.9798391	37.46526769
2113	0	 	126.9473765	37.4824448
2114	0	 	126.9195018	37.48001928
2115	0	 	126.9346801	37.46302489
2116	0	 	126.9301792	37.46270852
2117	0	 	126.9150889	37.46337302
2118	0	 	126.9117955	37.4860684
2119	0	 	126.9558864	37.47956129
2120	0	 	126.9748041	37.46070076
2121	0	 	126.9566159	37.46176851
2122	0	 	126.942116	37.43997226
2123	0	 	126.9301864	37.47775512
2124	0	 	126.9502275	37.45902331
2125	0	 	126.9272936	37.47017289
2126	0	 	126.945483	37.45643532
2127	0	 	126.9690751	37.46509228
2128	0	 	126.9500823	37.44659305
2129	0	 	126.9385951	37.48376504
2130	0	 	127.0868224	37.56339275
2131	0	 	127.0917909	37.53731138
2132	0	 	127.0654871	37.53584328
2133	0	 	127.0973968	37.56469083
2134	0	 	127.0810254	37.55310033
2135	0	 	127.081234	37.52679733
2136	0	 	127.0883597	37.56746365
2137	0	 	127.0861706	37.57041253
2138	0	 	127.0622825	37.53041148
2139	0	 	127.1050888	37.54954252
2140	0	 	127.0828683	37.52854196
2141	0	 	127.0743966	37.53826388
2142	0	 	127.0851737	37.56811756
2143	0	 	127.096139	37.5378926
2144	0	 	127.0865791	37.56765061
2145	0	 	127.0898862	37.54789221
2146	0	 	127.0759002	37.55213493
2147	0	 	127.0669455	37.54029116
2148	0	 	127.0745685	37.555013
2149	0	 	127.0835369	37.5287539
2150	0	 	127.0726743	37.53915469
2151	0	 	127.1028229	37.53884089
2152	0	 	127.1090817	37.55040882
2153	0	 	127.0936114	37.54748305
2154	0	 	127.0943482	37.56093568
2155	0	 	127.0764075	37.5402887
2156	0	 	127.1112572	37.55048412
2157	0	 	127.0881994	37.543031
2158	0	 	127.0724547	37.53382857
2159	0	 	127.0997102	37.55653766
2160	0	 	127.0779359	37.56793216
2161	0	 	127.0811703	37.56348525
2162	0	 	127.1129866	37.5539129
2163	0	 	127.0824794	37.56971335
2164	0	 	127.0771201	37.54219337
2165	0	 	127.0647226	37.53225479
2166	0	 	127.0918071	37.53325843
2167	0	 	127.0774562	37.53079917
2168	0	 	126.8813799	37.50824914
2169	0	 	126.8777159	37.48788727
2170	0	 	126.8507396	37.48536205
2171	0	 	126.8547305	37.49789131
2172	0	 	126.876364	37.51067642
2173	0	 	126.859969	37.5024339
2174	0	 	126.8910911	37.50878682
2175	0	 	126.8747219	37.49994987
2176	0	 	126.8309443	37.49002967
2177	0	 	126.897087	37.48061697
2178	0	 	126.8751404	37.48561915
2179	0	 	126.8708711	37.49659265
2180	0	 	126.8295512	37.50743409
2181	0	 	126.8544838	37.50568196
2182	0	 	126.8441322	37.49812607
2183	0	 	126.8594431	37.48892935
2184	0	 	126.8590045	37.50810701
2185	0	 	126.8870184	37.50912254
2186	0	 	126.8284021	37.49183285
2187	0	 	126.844356	37.50351335
2188	0	 	126.8884519	37.50922996
2189	0	 	126.8443304	37.48695645
2190	0	 	126.8368821	37.47708299
2191	0	 	126.8823377	37.50606213
2192	0	 	126.8189285	37.4788651
2193	0	 	126.8341404	37.49091565
2194	0	 	126.8451252	37.47437782
2195	0	 	126.8294536	37.48483612
2196	0	 	126.8428867	37.47839345
2197	0	 	126.8302958	37.50573232
2198	0	 	126.8244602	37.47918503
2199	0	 	126.8429071	37.48220121
2200	0	 	126.8397401	37.49697105
2201	0	 	126.818128	37.47769135
2202	0	 	126.8418828	37.48971795
2203	0	 	126.826882	37.48747759
2204	0	 	126.8305845	37.48032407
2205	0	 	126.8587903	37.48816852
2206	0	 	126.8873834	37.48107517
2207	0	 	126.8775704	37.51121386
2208	0	 	126.8282873	37.50130987
2209	0	 	126.8335653	37.49196014
2210	0	 	126.8530698	37.4970325
2211	0	 	126.8442993	37.47876898
2212	0	 	126.8309521	37.49374272
2213	0	 	126.8419526	37.49918968
2214	0	 	126.849518	37.49032755
2215	0	 	126.8625998	37.50378252
2216	0	 	126.8297507	37.50469223
2217	0	 	126.8871114	37.50530397
2218	0	 	126.8932167	37.49495991
2219	0	 	126.8839334	37.50565663
2220	0	 	126.8680144	37.49906211
2221	0	 	126.8507341	37.49555311
2222	0	 	126.8796002	37.5081597
2223	0	 	126.843637	37.48332621
2224	0	 	126.8605949	37.49111498
2225	0	 	126.8625397	37.49958819
2226	0	 	126.8762272	37.49690848
2227	0	 	126.8881118	37.46338135
2228	0	 	126.895852	37.4632555
2229	0	 	126.9054644	37.43559676
2230	0	 	126.9099112	37.44896286
2231	0	 	126.8882388	37.47809506
2232	0	 	126.8957145	37.47158806
2233	0	 	126.8976364	37.45607627
2234	0	 	126.8820213	37.47188984
2235	0	 	126.9186048	37.44639813
2236	0	 	126.902258	37.47144872
2237	0	 	126.8943931	37.46455669
2238	0	 	126.9120358	37.45723759
2239	0	 	126.9076767	37.47911099
2240	0	 	126.9063587	37.46693985
2241	0	 	126.8788589	37.4758789
2242	0	 	126.9189155	37.44463548
2243	0	 	126.8782115	37.47642382
2244	0	 	126.8975481	37.44957436
2245	0	 	126.8866545	37.46743195
2246	0	 	126.917462	37.44413014
2247	0	 	126.9000902	37.43881948
2248	0	 	126.8816141	37.48340393
2249	0	 	126.8799298	37.48297893
2250	0	 	126.9160069	37.45437455
2251	0	 	126.9183157	37.44725015
2252	0	 	126.9052587	37.46219026
2253	0	 	126.8864944	37.47403579
2254	0	 	126.8937924	37.47105032
2255	0	 	126.8999057	37.46356612
2256	0	 	126.906056	37.43513228
2257	0	 	126.893992	37.46593043
2258	0	 	126.9235062	37.44973908
2259	0	 	126.9266403	37.45138977
2260	0	 	126.9065662	37.47725557
2261	0	 	126.8747206	37.48533888
2262	0	 	126.8947821	37.46005408
2263	0	 	126.9019061	37.45797491
2264	0	 	126.8903577	37.45562552
2265	0	 	126.9114813	37.45761548
2266	0	 	126.9003239	37.46100169
2267	0	 	126.9028616	37.46774548
2268	0	 	126.8906906	37.47770202
